files;accuracy;mean(f1);mean(prec);mean(recall)
000005548027;0.9358974358974359;0.3811883826272316;0.3510288065843621;0.43745143745143744
000005506517;0.9427480916030534;0.37443776441772436;0.359750566893424;0.43919510061242345
000005568211;0.8306451612903226;0.15858585858585858;0.1419753086419753;0.2123015873015873
000005549872;0.9090909090909091;0.5224601175482788;0.4973544973544974;0.6565170940170941
000005591455;0.9291784702549575;0.3927727119216481;0.37777777777777777;0.4366243075920495
000005582883;0.9254237288135593;0.1442080378250591;0.14614253242412087;0.14234094721899598
000005564502;0.908675799086758;0.4003110632552257;0.41677331782043825;0.4917898193760263
000005553393;0.8844221105527639;0.4821362799263351;0.4388888888888889;0.6539351851851851
000005592168;0.9202898550724637;0.6398148148148147;0.6258948023653905;0.6611570247933884
000005564612;0.9425837320574163;0.4409722222222222;0.44385026737967914;0.43824027072758037
000005563316;0.9575757575757575;0.5714375392341494;0.537037037037037;0.6615158204562177
000005561115;0.8156862745098039;0.10038986354775829;0.10645994832041344;0.09497464269248501
000005504626;0.972972972972973;0.4058583298127024;0.3888888888888889;0.4413888888888889
000005571095;0.8565022421524664;0.5544595616024187;0.5821190042501517;0.5962254120148857
000005552916;0.9170305676855895;0.5790391841116479;0.5648148148148148;0.6306201550387597
000005544067;0.9119601328903655;0.3554356261022928;0.28055555555555556;0.6566685531031882
000005559613;0.9508547008547008;0.44174638214373313;0.4444444444444444;0.43917624521072796
000005565388;0.8290909090909091;0.27303977488782416;0.2869385342789598;0.29365079365079366
000005507152;0.9057971014492754;0.1428109332039463;0.13738059326294622;0.15775902484763243
000005566927;0.8729281767955801;0.4122085048010974;0.36151811151811153;0.5443121693121693
000005557461;0.8602620087336245;0.4358974358974359;0.4426807760141094;0.48546209761163034
000005561095;0.8830645161290323;0.1784802043422733;0.16466466466466467;0.21120293847566574
000005559588;0.9543859649122807;0.7221474905090725;0.6944444444444444;0.7724673202614379
000005547049;0.935933147632312;0.4850689254276698;0.4166666666666667;0.6592806679511881
000005549828;0.9327731092436975;0.6899682180056012;0.6888888888888889;0.7522205463381934
000005566403;0.9663865546218487;0.8201453790238836;0.8055555555555556;0.8848114169215087
000005546542;0.9516129032258065;0.7522552255225522;0.7407407407407407;0.7713675213675214
000005575173;0.8820960698689956;0.17852384758859577;0.16444444444444445;0.2114695340501792
000005572947;0.968671679197995;0.501427166846416;0.4731800766283525;0.5519339417644502
000005575762;0.9477611940298507;0.21907332433648222;0.2222222222222222;0.21609798775153108
000005484899;0.8630952380952381;0.15906623235613462;0.21774794929157343;0.1375996249413971
000005547688;0.9354166666666667;0.75966694485213;0.717494452978324;0.841920297062529
000005548463;0.9542719614921781;0.7676638176638176;0.7142857142857143;0.88360450563204
000005574735;0.9186602870813397;0.22292202227934876;0.20046402399343577;0.32453245324532454
000005463939;0.8598726114649682;0.5931777502409472;0.5511463844797179;0.763014763014763
000005549644;0.9333333333333333;0.4464586100044267;0.4250188964474679;0.4939472546476438
000005548407;0.8789473684210526;0.40034253907086276;0.38686868686868686;0.43278084714548803
000005543086;0.9740566037735849;0.44294109607762744;0.4444444444444444;0.4414778856526429
000005504594;0.9585062240663901;0.4050127713920817;0.3888888888888889;0.43975621190811065
000005575618;0.9367088607594937;0.5515873015873016;0.5177015250544662;0.6597222222222222
000005576691;0.8842105263157894;0.5012221912806708;0.45880012243648605;0.6173295066283996
000005576949;0.8985507246376812;0.43302920468274797;0.406489133761861;0.5446950710108605
000005562756;0.8883720930232558;0.4005560520305828;0.3993686868686869;0.40425831923293853
000005546458;0.8798076923076923;0.36203007518797;0.3374745056309302;0.48728579325594246
000005590703;0.9620081411126187;0.611727899649248;0.5831746031746032;0.6628299570288521
000005574908;0.9174757281553398;0.3125794676182273;0.2839968310556546;0.4361111111111111
000005554284;0.9017341040462428;0.10569105691056911;0.1111111111111111;0.10077519379844961
000005559727;0.9569707401032702;0.6705225927045207;0.6249065579340809;0.7741935483870968
000005566912;0.8633879781420765;0.10286844708209694;0.10633946830265849;0.0996168582375479
000005557879;0.9214876033057852;0.4681801402731635;0.42491121258244546;0.6037037037037037
000005545513;0.8787878787878788;0.1854831065068725;0.19107744107744107;0.19310299698992278
000005545800;0.8936170212765957;0.31826012058570197;0.2923039923039923;0.4345127250155183
000005455680;0.9107806691449815;0.23105060506050604;0.2328251458686241;0.2297178130511464
000005571803;0.9123711340206185;0.49112833763996555;0.4629629629629629;0.5456790123456791
000005564699;0.9427312775330396;0.4856837606837608;0.4729847494553377;0.5058700209643605
000005547436;0.8428571428571429;0.2401769450949779;0.2709876543209877;0.25651135005973713
000005568037;0.9595959595959596;0.6974009096816114;0.6666666666666666;0.7726984126984127
000005547378;0.9681020733652312;0.770969089390142;0.7172652450430229;0.8581774844151082
000005575356;0.9191616766467066;0.5591689250225835;0.5277777777777778;0.659329140461216
000005484682;0.8461538461538461;0.10196078431372549;0.10726072607260725;0.09715994020926756
000005576335;0.9172661870503597;0.4286004056795132;0.45976223136716965;0.516
000005571569;0.8939393939393939;0.4461538461538461;0.4156746031746032;0.5455373406193078
000005575482;0.8798586572438163;0.15988125530110261;0.14725209080047788;0.21014492753623187
000005574906;0.8941798941798942;0.4671679197994988;0.4233924108157237;0.6561142147734327
000005498604;0.9391634980988594;0.3947140061297588;0.3674967134926067;0.5120585701981051
000005576324;0.9088050314465409;0.37276234567901234;0.3261847869374751;0.5473251028806584
000005558877;0.9175824175824175;0.40260631001371744;0.38817663817663817;0.4358465608465608
000005590479;0.9607843137254902;0.8338823999201357;0.8046139359698681;0.8856615952051636
000005547677;0.9710610932475884;0.7725669392336059;0.7261904761904762;0.8855721393034826
000005554502;0.9477911646586346;0.33030514791521076;0.2777777777777778;0.4385487528344671
000005572724;0.9566360052562418;0.8133320133320132;0.7452107279693486;0.9950316169828365
000005547009;0.9636015325670498;0.8126930951051554;0.7837233961978338;0.8664178012004099
000005568734;0.8571428571428571;0.5186346625371017;0.4795321637426901;0.6498316498316499
000005542260;0.9402173913043478;0.33002645502645506;0.33132530120481923;0.3287581699346405
000005582521;0.8986301369863013;0.10577389616690926;0.10749506903353057;0.1041069723018147
000005568067;0.9207161125319693;0.5700904094107977;0.519520139462336;0.7318518518518518
000005546752;0.9051094890510949;0.4019429265330905;0.3870056497175141;0.43562610229276894
000005451799;0.9248554913294798;0.26246427971087577;0.24861973775017254;0.3264503441494592
000005567323;0.9525547445255474;0.2974457215836526;0.2579672695951765;0.3851010101010101
000005559132;0.966789667896679;0.7980657640232108;0.7626262626262625;0.8850866075200676
000005571437;0.927710843373494;0.570242656449553;0.5547675334909378;0.6043997017151379
000005550745;0.9285714285714286;0.2932425025448281;0.23931012557621997;0.4398148148148148
000005568115;0.9875;0.8658615136876006;0.8518518518518517;0.8872901678657075
000005590678;0.9754816112084063;0.7763558805606338;0.7222222222222222;0.8860810268752507
000005552346;0.9184549356223176;0.4246623093681917;0.3796296296296296;0.5460460460460461
000005574993;0.9297297297297298;0.4444911297852474;0.43518518518518523;0.5202020202020202
000005547921;0.9476268412438625;0.5711426319936959;0.537037037037037;0.6609544868251336
000005582678;0.9395017793594306;0.28925090504037876;0.24316730523627075;0.43911439114391143
000005564525;0.937799043062201;0.4591915675466589;0.42415287628053583;0.5498575498575499
000005563936;0.96;0.7592682270648372;0.6944444444444444;0.88373804267844
000005549697;0.9036697247706422;0.27998127998128;0.26666666666666666;0.32242990654205606
000005572891;0.9578544061302682;0.7796957671957672;0.766195856873823;0.8477534911961142
000005558220;0.9362745098039216;0.5185592185592186;0.4722222222222222;0.6595744680851063
000005486275;0.927797833935018;0.4054561580573141;0.40169455169455165;0.4648622981956316
000005543300;0.8853503184713376;0.5710075667064914;0.5446254525201893;0.6552511415525114
000005568300;0.900398406374502;0.3273852010468713;0.3328328328328328;0.32244897959183677
000005547356;0.9682835820895522;0.665053242981607;0.6111111111111112;0.7745971162001697
000005563569;0.9414414414414415;0.659191567546659;0.6111111111111112;0.7704826038159371
000005473508;0.944954128440367;0.10793650793650794;0.10793650793650794;0.10793650793650794
000005468857;0.8831168831168831;0.21561771561771562;0.21747726374060894;0.21382206949217258
000005495786;0.9102564102564102;0.2180221458571974;0.2202729044834308;0.2158623269734381
000005562574;0.9132653061224489;0.4024964190710047;0.4074074074074074;0.39800117577895355
000005550145;0.8536585365853658;0.10307898259705489;0.10968660968660969;0.09722222222222222
000000556608;0.8767772511848341;0.10381593714927048;0.1111111111111111;0.09741969457609267
000005578714;0.9011857707509882;0.35258733911216183;0.3814049011417432;0.3777493550220823
000005552789;0.8685446009389671;0.5173369579702034;0.5178907721280602;0.519031903190319
000005574884;0.9192825112107623;0.3479259937593271;0.32962962962962966;0.4352278545826933
000005568889;0.9515151515151515;0.7005957005957006;0.6666666666666666;0.7717309145880574
000005571123;0.8953488372093024;0.2793372319688109;0.28551496702181633;0.3790436005625879
000005491010;0.8971631205673759;0.35533076429030186;0.3635849590048063;0.35079982706441853
000005547889;0.9586776859504132;0.652995391705069;0.6203703703703703;0.7727727727727728
000005549466;0.9282296650717703;0.31791559000861325;0.287037037037037;0.4361525704809287
000005548927;0.9337606837606838;0.407501145690122;0.36193653237533147;0.5489766081871346
000005547273;0.9471698113207547;0.21940654104396795;0.22090469916556874;0.21794871794871795
000005563438;0.909433962264151;0.544590791399302;0.518840579710145;0.6032407407407407
000005470362;0.9127725856697819;0.4023990601619984;0.38405797101449274;0.43925925925925924
000005563237;0.9308641975308642;0.3705653021442495;0.3416941199960068;0.5125202323145768
000005547383;0.9167397020157756;0.6344010428962269;0.5488835082055421;0.8793190289110506
000005587648;0.9345238095238095;0.6152938652938653;0.5984674329501916;0.6607799852832965
000005591474;0.9553191489361702;0.24201312910284464;0.23456790123456792;0.3285748275041637
000005548057;0.8975609756097561;0.46930263596930266;0.45368289637952564;0.5457175925925927
000005582509;0.9360374414976599;0.5872127872127871;0.5611111111111111;0.6594081518704634
000005547335;0.974903474903475;0.7098901098901099;0.7217750950145316;0.7109788359788359
000005559194;0.9316770186335404;0.273779231794499;0.2585101955888473;0.326271186440678
000005553018;0.9479166666666666;0.33032219211081;0.3333333333333333;0.32746995016124303
000005491480;0.9320388349514563;0.3594380462304991;0.367679097782904;0.4522549760644999
000005561921;0.8740157480314961;0.2518518518518518;0.30596166341780373;0.3044077134986226
000005557915;0.9249617151607963;0.10720624778132765;0.11019886881955848;0.10437186797995507
000005578916;0.9227272727272727;0.2224637980506288;0.2072799436806426;0.2796848572710642
000005554274;0.9586206896551724;0.511037150822097;0.4629629629629629;0.6623706307361843
000005546284;0.8773584905660378;0.29645102021081127;0.2575075075075075;0.4060044893378227
000005548042;0.9190140845070423;0.3360757704269155;0.30511463844797176;0.43586601307189543
000005542390;0.9475982532751092;0.49309116809116815;0.4629629629629629;0.54932502596054
000005550632;0.8776978417266187;0.3011723207801639;0.25396825396825395;0.43044619422572183
000005542365;0.9456521739130435;0.5416784349168692;0.48888888888888893;0.6602662570404506
000005570140;0.9166666666666666;0.4390194681861349;0.4105444061803164;0.5285296897825901
000005477832;0.940983606557377;0.4298245614035088;0.40013933608239655;0.513520440856081
000005564982;0.9372197309417041;0.5764342774146696;0.5694444444444444;0.6592943654555028
000005578574;0.930379746835443;0.10707737440410708;0.1067251461988304;0.1074319352465048
000005545890;0.8776223776223776;0.28823592378505675;0.3580246913580247;0.3400511265679805
000005545525;0.8969465648854962;0.10655737704918032;0.1078838174273859;0.10526315789473684
000005562533;0.9034931912374186;0.2028743235039838;0.1762511964439253;0.3600761550552345
000005559700;0.9452679589509693;0.7240521153564631;0.675;0.8826291079812206
000005592131;0.9567567567567568;0.8268861454046639;0.8326345213137666;0.8471380471380471
000005506116;0.8961748633879781;0.2686544841464078;0.2727682089384217;0.34238215488215484
000005543433;0.9447115384615384;0.25633894219626385;0.2441595441595442;0.3279000271665308
000005576161;0.899581589958159;0.5648542159180457;0.5205882352941177;0.6945712836123795
000005550784;0.915129151291513;0.16211825860948667;0.14637037037037037;0.21504013519222645
000005578306;0.8774509803921569;0.21516754850088182;0.2168458781362007;0.21354166666666666
000005572469;0.9685658153241651;0.7981785063752276;0.7626262626262625;0.8853046594982079
000005595052;0.9307692307692308;0.2596450392784405;0.237997256515775;0.29136798088410987
000005587174;0.9615384615384616;0.5531914893617021;0.5555555555555556;0.550925925925926
000005578333;0.9118387909319899;0.16166960611405054;0.14723239723239723;0.21343537414965985
000005369421;0.9545454545454546;0.752575564069817;0.7407407407407407;0.7719734660033167
000005544885;0.9023622047244094;0.21659283868586193;0.22135416666666666;0.21222576079263977
000005575156;0.8442622950819673;0.39740214147797087;0.38552188552188554;0.4285714285714286
000005559315;0.95;0.7894405043341214;0.7407407407407407;0.8827586206896552
000005547265;0.9427710843373494;0.5461040275247926;0.5132275132275131;0.6602972399150743
000005578061;0.9601593625498008;0.7568438003220612;0.7037037037037037;0.8841607565011821
000005562302;0.8983347940403155;0.3615942409338152;0.2997061846535531;0.6195511822962803
000005563963;0.9565217391304348;0.6089108910891089;0.5925925925925926;0.6623516720604099
000005571221;0.9255989911727617;0.21792349726775959;0.2208745133273435;0.21512700439903507
000005587364;0.8924731182795699;0.2533769063180828;0.24931412894375857;0.2671660424469413
000005592074;0.983957219251337;0.8656716417910447;0.8518518518518517;0.8869165023011177
000005550813;0.8431372549019608;0.21294313585534144;0.21894683799445705;0.20757268424611222
000005506650;0.9175257731958762;0.3305862057741757;0.3804203079483979;0.38090050835148875
000005552383;0.9081632653061225;0.4483527436785227;0.43823142669296516;0.5181159420289855
000005542956;0.9512195121951219;0.6593052680009203;0.6145397873120646;0.7722746331236897
000005563235;0.9363957597173145;0.5608605028894884;0.5412149954832882;0.6602564102564102
000005571143;0.9310344827586207;0.6253354804079441;0.574074074074074;0.7695090439276486
000005568395;0.8527918781725888;0.2940712029859317;0.2823516287371709;0.34369538077403244
000005574817;0.9017857142857143;0.414929949159778;0.3888888888888889;0.544702842377261
000005553144;0.9327548806941431;0.3628614916286149;0.33281045751633986;0.43754619364375463
000005548882;0.9623824451410659;0.7419219517580173;0.691358024691358;0.8846016434440871
